"['Giuliani', 'slams', 'Beyonce', 'for', ""'disgraceful'"", 'halftime', 'show', 'http://ow.ly/Y5ryJ']" "Feb 8, 2016" Neg
"['How', 'activists', 'got', 'a', 'Black', 'Lives', 'Matter', 'sign', 'into', 'the', 'hands', 'of', ""Beyoncé's"", 'dancers', 'http://theguardian.com/us-news/2016/feb/08/beyonce-dancers-black-lives-matter-super-bowl-half-time-show-mario-woods-fatal-shooting…', '#UniteBlue']" "Feb 8, 2016" Neg
"['.', '@Beyonce', 'announces', '#Formation', 'world', 'tour:', 'http://shar.es/14tvM6']" "Feb 8, 2016" Neg
"['when', 'ur', 'date', 'to', 'a', 'function', 'decides', 'to', 'ask', 'Beyoncé', 'instead...', '@BelSmajic']" "Feb 8, 2016" Pos
"['Beyoncé', 'better', 'pray', 'that', 'Charli', 'XCX', 'doesnt', 'drop', 'XCX3', 'the', 'same', 'day', 'as', 'her,', 'because', 'Charli', 'will', 'snatch', 'her', 'poor', 'weave']" "Feb 8, 2016" Neg
"['Super', 'Bowl', '50', 'Halftime', 'Show', '-', 'Bruno', 'Mars', '&', 'Beyonce', 'ONLY', '[HD]', '2016', 'https://youtu.be/L_Hgh7sPDLM', 'via', '@YouTube', 'I', 'SLAY']" "Feb 8, 2016" Pos
"['#WokeTwitter', 'thinks', 'Beyoncé', 'is', 'the', 'Michael', 'Jackson', 'of', 'our', 'generation,', 'but', ""she's"", 'not', 'even', 'the', 'Beyoncé', 'of', 'our', 'generation.']" "Feb 8, 2016" Neg
"['The', '@DIXONBROS', 'are', 'in', 'the', 'mix', 'with', 'tracks', 'from', '@Beyonce', '@OliverHeldens', '&', '@Stormzy1', '>>', 'http://bit.ly/1S8aLxG']" "Feb 8, 2016" Pos
"['@zorn17', 'Mayor', 'Rudy', 'Giuliani,', 'slamming', 'Ghetto', 'Brain', ""Beyonce's"", 'halftime', 'show', 'draws', ""Giuliani's"", 'ire', 'http://a.msn.com/01/en-us/BBpfKWn?ocid=st…']" "Feb 8, 2016" Neg
"['.', '@Beyonce', ""'s"", '#Formation', 'music', 'video', 'got', 'us', 'like...', 'http://bit.ly/1UYGqiG']" "Feb 8, 2016" Pos
"['had', 'a', 'VERY', 'good', 'conversation', 'with', 'mother', 'about', 'this', 'Beyonce', 'tour.', 'Ya', 'girl', 'just', 'might']" "Feb 8, 2016" Pos
"['The', '8', 'Beyonce', 'curveballs', 'that', 'dropped', 'this', 'weekend,', 'including', 'THAT', '#Formation', 'video', 'http://trib.al/Kh7ASJ3']" "Feb 8, 2016" Pos
"[""“It's"", 'being', 'called', 'a', 'turning', 'point', 'for', 'Beyonce.”', '@CBSMMiller', 'on', 'the', ""star's"", 'Super', 'Bowl', 'song', 'and', 'its', 'social', 'message']" "Feb 8, 2016" Pos
"['My', '""I', ""can't"", 'argue', 'about', '#Beyoncé', 'and', '#capitalism', 'anymore', 'with', 'people', 'who', 'refuse', 'to', 'do', 'the', 'work…', 'https://instagram.com/p/BBi2sLois4F/']" "Feb 8, 2016" Neg
"['Beyoncé', 'changed', 'the', 'game', 'on', 'Super', 'Bowl', 'Sunday.', '#blackgirlmagic', '#formation', 'http://fb.me/4FriVZbRb']" "Feb 8, 2016" Pos
"['Six', 'Beyoncé', 'Pieces', 'By', 'Women', 'of', 'Color', 'That', 'You', 'Should', 'Read', 'Right', 'Now:', 'http://ww2.kqed.org/pop/2016/02/08/six-beyonce-pieces-by-women-of-color-that-you-should-read-right-now/…', '(via', '@emmaruthless', ')']" "Feb 8, 2016" Pos
"['I', 'feel', 'like', 'the', 'only', 'people', 'who', 'were', 'offended', 'by', ""Beyonce's"", 'performance', 'were', 'racist', 'white', 'people']" "Feb 8, 2016" Neg
